3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03 3.419000000000000000e+03
